"Position","Track","Artist","Streams","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"13","Youngblood","5 Seconds of Summer","20287241","2iUXsYOEPhVqEBwsqP70rE",0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,"audio_features","spotify:track:2iUXsYOEPhVqEBwsqP70rE","https://api.spotify.com/v1/tracks/2iUXsYOEPhVqEBwsqP70rE","https://api.spotify.com/v1/audio-analysis/2iUXsYOEPhVqEBwsqP70rE",203418,4
"14","Taste (feat. Offset)","Tyga","19390834","5IaHrVsrferBYDm0bDyABy",0.884,0.559,0,-7.442,1,0.12,0.0236,0,0.101,0.342,97.994,"audio_features","spotify:track:5IaHrVsrferBYDm0bDyABy","https://api.spotify.com/v1/tracks/5IaHrVsrferBYDm0bDyABy","https://api.spotify.com/v1/audio-analysis/5IaHrVsrferBYDm0bDyABy",232959,4
"15","Jackie Chan","Tiësto","18061453","4kWO6O1BUXcZmaxitpVUwp",0.747,0.834,3,-2.867,0,0.045,0.374,0,0.0586,0.687,128.005,"audio_features","spotify:track:4kWO6O1BUXcZmaxitpVUwp","https://api.spotify.com/v1/tracks/4kWO6O1BUXcZmaxitpVUwp","https://api.spotify.com/v1/audio-analysis/4kWO6O1BUXcZmaxitpVUwp",215760,4
"16","Te Boté - Remix","Nio Garcia","17843808","3V8UKqhEK5zBkBb6d6ub8i",0.903,0.675,11,-3.445,0,0.214,0.542,1.28e-05,0.0595,0.442,96.507,"audio_features","spotify:track:3V8UKqhEK5zBkBb6d6ub8i","https://api.spotify.com/v1/tracks/3V8UKqhEK5zBkBb6d6ub8i","https://api.spotify.com/v1/audio-analysis/3V8UKqhEK5zBkBb6d6ub8i",417920,4
"17","Nice For What","Drake","16906465","1cTZMwcBJT0Ka3UJPXOeeN",0.567,0.913,8,-6.471,1,0.0736,0.0934,0.000124,0.114,0.792,93.35,"audio_features","spotify:track:1cTZMwcBJT0Ka3UJPXOeeN","https://api.spotify.com/v1/tracks/1cTZMwcBJT0Ka3UJPXOeeN","https://api.spotify.com/v1/audio-analysis/1cTZMwcBJT0Ka3UJPXOeeN",210926,4
"18","X","Nicky Jam","16772422","39N9RPD9MRb5WmoLzNzPeA",0.595,0.773,9,-4.736,0,0.0549,0.0364,0.00108,0.334,0.711,180.073,"audio_features","spotify:track:39N9RPD9MRb5WmoLzNzPeA","https://api.spotify.com/v1/tracks/39N9RPD9MRb5WmoLzNzPeA","https://api.spotify.com/v1/audio-analysis/39N9RPD9MRb5WmoLzNzPeA",173628,4
"19","Fuck Love (feat. Trippie Redd)","XXXTENTACION","16680157","7AQim7LbvFVZJE3O8TYgf2",0.797,0.533,0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036,"audio_features","spotify:track:7AQim7LbvFVZJE3O8TYgf2","https://api.spotify.com/v1/tracks/7AQim7LbvFVZJE3O8TYgf2","https://api.spotify.com/v1/audio-analysis/7AQim7LbvFVZJE3O8TYgf2",146520,4
"20","Ocean (feat. Khalid)","Martin Garrix","16665782","3nc420PXjTdBV5TN0gCFkS",0.506,0.693,0,-7.265,0,0.0412,0.584,9.58e-05,0.0891,0.221,139.912,"audio_features","spotify:track:3nc420PXjTdBV5TN0gCFkS","https://api.spotify.com/v1/tracks/3nc420PXjTdBV5TN0gCFkS","https://api.spotify.com/v1/audio-analysis/3nc420PXjTdBV5TN0gCFkS",216420,4
"21","God's Plan","Drake","15882528","6T8cJz5lAqGer9GUHGyelE",0.755,0.448,7,-9.587,1,0.107,0.0283,3.28e-05,0.514,0.318,77.179,"audio_features","spotify:track:6T8cJz5lAqGer9GUHGyelE","https://api.spotify.com/v1/tracks/6T8cJz5lAqGer9GUHGyelE","https://api.spotify.com/v1/audio-analysis/6T8cJz5lAqGer9GUHGyelE",198960,4
"22","Bed (feat. Ariana Grande)","Nicki Minaj","14917808","1ZEm9cJC05rawV2tptNfTS",0.589,0.714,7,-6.308,1,0.258,0.0551,0.00013,0.131,0.42,118.611,"audio_features","spotify:track:1ZEm9cJC05rawV2tptNfTS","https://api.spotify.com/v1/tracks/1ZEm9cJC05rawV2tptNfTS","https://api.spotify.com/v1/audio-analysis/1ZEm9cJC05rawV2tptNfTS",189360,5
"23","Psycho (feat. Ty Dolla $ign)","Post Malone","14580636","3swc6WTsr7rl9DqQKQA55C",0.739,0.559,8,-8.011,1,0.117,0.58,0,0.112,0.439,140.124,"audio_features","spotify:track:3swc6WTsr7rl9DqQKQA55C","https://api.spotify.com/v1/tracks/3swc6WTsr7rl9DqQKQA55C","https://api.spotify.com/v1/audio-analysis/3swc6WTsr7rl9DqQKQA55C",221440,4
"24","Everybody Dies In Their Nightmares","XXXTENTACION","14237794","3GVkPk8mqxz0itaAriG1L7",0.734,0.57,7,-7.066,0,0.133,0.847,2.14e-05,0.112,0.689,129.953,"audio_features","spotify:track:3GVkPk8mqxz0itaAriG1L7","https://api.spotify.com/v1/tracks/3GVkPk8mqxz0itaAriG1L7","https://api.spotify.com/v1/audio-analysis/3GVkPk8mqxz0itaAriG1L7",95467,4
"25","Sin Pijama","Becky G","13861687","2ijef6ni2amuunRoKTlgww",0.791,0.745,11,-3.695,0,0.0464,0.354,2.93e-05,0.104,0.82,94.014,"audio_features","spotify:track:2ijef6ni2amuunRoKTlgww","https://api.spotify.com/v1/tracks/2ijef6ni2amuunRoKTlgww","https://api.spotify.com/v1/audio-analysis/2ijef6ni2amuunRoKTlgww",188560,4
