"Position","Track","Artist","Streams","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"11","Wherever you are","ONE OK ROCK","92228","0YAMQSmHk6BSUGTYpaoqTJ",0.379,0.69,4,-4.79,1,0.0549,0.0286,0,0.335,0.288,173.716,"audio_features","spotify:track:0YAMQSmHk6BSUGTYpaoqTJ","https://api.spotify.com/v1/tracks/0YAMQSmHk6BSUGTYpaoqTJ","https://api.spotify.com/v1/audio-analysis/0YAMQSmHk6BSUGTYpaoqTJ",295600,4
"12","Perfect","Ed Sheeran","90649","0tgVpDi06FyKpA1z0VMD4v",0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05,"audio_features","spotify:track:0tgVpDi06FyKpA1z0VMD4v","https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v","https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v",263400,3
"13","Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld","89669","5AEtlRudpgdT5FtNiuly6Y",0.659,0.717,8,-4.202,1,0.0581,0.0393,0,0.0769,0.71,103.036,"audio_features","spotify:track:5AEtlRudpgdT5FtNiuly6Y","https://api.spotify.com/v1/tracks/5AEtlRudpgdT5FtNiuly6Y","https://api.spotify.com/v1/audio-analysis/5AEtlRudpgdT5FtNiuly6Y",174800,4
"14","Lonely Together (feat. Rita Ora)","Avicii","88178","2OALaHcDdKkjYEpAr0Qzab",0.655,0.666,5,-5.309,1,0.0612,0.134,2.12e-05,0.0683,0.272,102.977,"audio_features","spotify:track:2OALaHcDdKkjYEpAr0Qzab","https://api.spotify.com/v1/tracks/2OALaHcDdKkjYEpAr0Qzab","https://api.spotify.com/v1/audio-analysis/2OALaHcDdKkjYEpAr0Qzab",181812,4
"15","Friends (with BloodPop®)","Justin Bieber","84944","7nZmah2llfvLDiUjm0kiyz",0.744,0.739,8,-5.35,1,0.0387,0.00459,0,0.306,0.649,104.99,"audio_features","spotify:track:7nZmah2llfvLDiUjm0kiyz","https://api.spotify.com/v1/tracks/7nZmah2llfvLDiUjm0kiyz","https://api.spotify.com/v1/audio-analysis/7nZmah2llfvLDiUjm0kiyz",189467,4
"16","Kimi Ga Suki","Shota Shimizu","83907","5Bg0HkfaRYRx8A7tMrjT9Z",0.573,0.575,0,-7.628,1,0.0449,0.172,0,0.203,0.535,132.426,"audio_features","spotify:track:5Bg0HkfaRYRx8A7tMrjT9Z","https://api.spotify.com/v1/tracks/5Bg0HkfaRYRx8A7tMrjT9Z","https://api.spotify.com/v1/audio-analysis/5Bg0HkfaRYRx8A7tMrjT9Z",271507,4
"17","Dream","Shota Shimizu","80272","6PO8T4qt3FHfauSs98zO9j",0.592,0.562,8,-5.501,1,0.024,0.0179,0,0.354,0.537,93.989,"audio_features","spotify:track:6PO8T4qt3FHfauSs98zO9j","https://api.spotify.com/v1/tracks/6PO8T4qt3FHfauSs98zO9j","https://api.spotify.com/v1/audio-analysis/6PO8T4qt3FHfauSs98zO9j",323587,4
"18","One More Time","TWICE","79817","6q2cJXwzu89N8okT69L7KC",0.74,0.928,7,-4.139,1,0.0633,0.00288,0,0.319,0.671,129.955,"audio_features","spotify:track:6q2cJXwzu89N8okT69L7KC","https://api.spotify.com/v1/tracks/6q2cJXwzu89N8okT69L7KC","https://api.spotify.com/v1/audio-analysis/6q2cJXwzu89N8okT69L7KC",183001,4
"19","Too Good At Goodbyes","Sam Smith","79796","1mXVgsBdtIVeCLJnSnmtdV",0.698,0.375,5,-8.279,1,0.0491,0.652,0,0.173,0.534,91.92,"audio_features","spotify:track:1mXVgsBdtIVeCLJnSnmtdV","https://api.spotify.com/v1/tracks/1mXVgsBdtIVeCLJnSnmtdV","https://api.spotify.com/v1/audio-analysis/1mXVgsBdtIVeCLJnSnmtdV",201000,4
"20","愛をこめて花束を","Superfly","79654","7CmWXD3w1xOO53AAO4LRVQ",0.37,0.8,7,-3.403,1,0.0436,0.151,3.33e-06,0.089,0.451,161.934,"audio_features","spotify:track:7CmWXD3w1xOO53AAO4LRVQ","https://api.spotify.com/v1/tracks/7CmWXD3w1xOO53AAO4LRVQ","https://api.spotify.com/v1/audio-analysis/7CmWXD3w1xOO53AAO4LRVQ",295600,4
"21","さよならの前に","AAA","77506","7vwXjDrZT2mqiFynlEwwgG",0.545,0.853,1,-4.699,1,0.029,0.0364,0,0.117,0.525,98.02,"audio_features","spotify:track:7vwXjDrZT2mqiFynlEwwgG","https://api.spotify.com/v1/tracks/7vwXjDrZT2mqiFynlEwwgG","https://api.spotify.com/v1/audio-analysis/7vwXjDrZT2mqiFynlEwwgG",320373,4
"22","Attention","Charlie Puth","76850","4iLqG9SeJSnt0cSPICSjxv",0.774,0.626,3,-4.432,0,0.0432,0.0969,3.12e-05,0.0848,0.777,100.041,"audio_features","spotify:track:4iLqG9SeJSnt0cSPICSjxv","https://api.spotify.com/v1/tracks/4iLqG9SeJSnt0cSPICSjxv","https://api.spotify.com/v1/audio-analysis/4iLqG9SeJSnt0cSPICSjxv",211475,4
"23","Sorry Not Sorry","Demi Lovato","76106","3m660poUr1chesgkkjQM7P",0.704,0.633,11,-6.923,0,0.241,0.0214,0,0.29,0.863,144.021,"audio_features","spotify:track:3m660poUr1chesgkkjQM7P","https://api.spotify.com/v1/tracks/3m660poUr1chesgkkjQM7P","https://api.spotify.com/v1/audio-analysis/3m660poUr1chesgkkjQM7P",203760,4
"24","TT - Japanese ver.","TWICE","76084","0PAyiPTz8gL0udQnSasc5G",0.699,0.856,2,-3.326,1,0.0608,0.0807,8.72e-06,0.44,0.331,129.96,"audio_features","spotify:track:0PAyiPTz8gL0udQnSasc5G","https://api.spotify.com/v1/tracks/0PAyiPTz8gL0udQnSasc5G","https://api.spotify.com/v1/audio-analysis/0PAyiPTz8gL0udQnSasc5G",212989,4
"25","I Miss You (feat. Julia Michaels)","Clean Bandit","74723","2xmrfQpmS2iJExTlklLoAL",0.638,0.658,3,-6.318,1,0.0456,0.245,3.77e-06,0.0919,0.33,105.076,"audio_features","spotify:track:2xmrfQpmS2iJExTlklLoAL","https://api.spotify.com/v1/tracks/2xmrfQpmS2iJExTlklLoAL","https://api.spotify.com/v1/audio-analysis/2xmrfQpmS2iJExTlklLoAL",205748,4
