"Position","Track","Artist","Streams","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"11","Girls Like You (feat. Cardi B)","Maroon 5","1752203","7fa9MBXhVfQ8P8Df9OEbD8",0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,"audio_features","spotify:track:7fa9MBXhVfQ8P8Df9OEbD8","https://api.spotify.com/v1/tracks/7fa9MBXhVfQ8P8Df9OEbD8","https://api.spotify.com/v1/audio-analysis/7fa9MBXhVfQ8P8Df9OEbD8",235545,4
"12","breathin","Ariana Grande","1747887","4OafepJy2teCjYJbvFE60J",0.568,0.656,8,-5.413,1,0.0433,0.0211,1.37e-05,0.213,0.364,100.049,"audio_features","spotify:track:4OafepJy2teCjYJbvFE60J","https://api.spotify.com/v1/tracks/4OafepJy2teCjYJbvFE60J","https://api.spotify.com/v1/audio-analysis/4OafepJy2teCjYJbvFE60J",198160,4
"13","Jackie Chan","Tiësto","1688235","4kWO6O1BUXcZmaxitpVUwp",0.747,0.834,3,-2.867,0,0.045,0.374,0,0.0586,0.687,128.005,"audio_features","spotify:track:4kWO6O1BUXcZmaxitpVUwp","https://api.spotify.com/v1/tracks/4kWO6O1BUXcZmaxitpVUwp","https://api.spotify.com/v1/audio-analysis/4kWO6O1BUXcZmaxitpVUwp",215760,4
"14","If You're Over Me","Years & Years","1606037","1oc3jna2ablnfIKLYbKujl",0.67,0.853,8,-4.515,1,0.0884,0.0622,0,0.0602,0.615,103.843,"audio_features","spotify:track:1oc3jna2ablnfIKLYbKujl","https://api.spotify.com/v1/tracks/1oc3jna2ablnfIKLYbKujl","https://api.spotify.com/v1/audio-analysis/1oc3jna2ablnfIKLYbKujl",189000,4
"15","SICKO MODE","Travis Scott","1491023","2xLMifQCjDGFmkHkpNLD9h",0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,"audio_features","spotify:track:2xLMifQCjDGFmkHkpNLD9h","https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h","https://api.spotify.com/v1/audio-analysis/2xLMifQCjDGFmkHkpNLD9h",312820,4
"16","Happier","Marshmello","1445960","2dpaYNEQHiRxtZbfNsse99",0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.015,"audio_features","spotify:track:2dpaYNEQHiRxtZbfNsse99","https://api.spotify.com/v1/tracks/2dpaYNEQHiRxtZbfNsse99","https://api.spotify.com/v1/audio-analysis/2dpaYNEQHiRxtZbfNsse99",214290,4
"17","Solo (feat. Demi Lovato)","Clean Bandit","1382024","6kPJZM97LwdG9QIsT7khp6",0.737,0.636,11,-4.546,0,0.0437,0.0441,6.66e-05,0.35,0.565,105.005,"audio_features","spotify:track:6kPJZM97LwdG9QIsT7khp6","https://api.spotify.com/v1/tracks/6kPJZM97LwdG9QIsT7khp6","https://api.spotify.com/v1/audio-analysis/6kPJZM97LwdG9QIsT7khp6",222653,4
"18","Youngblood","5 Seconds of Summer","1355207","2iUXsYOEPhVqEBwsqP70rE",0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,"audio_features","spotify:track:2iUXsYOEPhVqEBwsqP70rE","https://api.spotify.com/v1/tracks/2iUXsYOEPhVqEBwsqP70rE","https://api.spotify.com/v1/audio-analysis/2iUXsYOEPhVqEBwsqP70rE",203418,4
"19","Ring Ring (feat. Mabel & Rich The Kid)","Jax Jones","1350322","3pSfoP1xZllxEuZ6Oh6ebn",0.779,0.641,1,-4.912,0,0.141,0.172,2.03e-06,0.102,0.638,107.032,"audio_features","spotify:track:3pSfoP1xZllxEuZ6Oh6ebn","https://api.spotify.com/v1/tracks/3pSfoP1xZllxEuZ6Oh6ebn","https://api.spotify.com/v1/audio-analysis/3pSfoP1xZllxEuZ6Oh6ebn",217613,4
"20","Better Now","Post Malone","1317242","7dt6x5M1jzdTEt8oCbisTK",0.68,0.563,10,-5.843,1,0.0454,0.354,0,0.136,0.374,145.028,"audio_features","spotify:track:7dt6x5M1jzdTEt8oCbisTK","https://api.spotify.com/v1/tracks/7dt6x5M1jzdTEt8oCbisTK","https://api.spotify.com/v1/audio-analysis/7dt6x5M1jzdTEt8oCbisTK",231267,4
"21","2002","Anne-Marie","1310255","2BgEsaKNfHUdlh97KmvFyo",0.697,0.683,1,-2.881,0,0.117,0.0372,0,0.137,0.603,96.133,"audio_features","spotify:track:2BgEsaKNfHUdlh97KmvFyo","https://api.spotify.com/v1/tracks/2BgEsaKNfHUdlh97KmvFyo","https://api.spotify.com/v1/audio-analysis/2BgEsaKNfHUdlh97KmvFyo",186987,4
"22","In My Mind","Dynoro","1243802","0E9ZjEAyAwOXZ7wJC0PD33",0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,"audio_features","spotify:track:0E9ZjEAyAwOXZ7wJC0PD33","https://api.spotify.com/v1/tracks/0E9ZjEAyAwOXZ7wJC0PD33","https://api.spotify.com/v1/audio-analysis/0E9ZjEAyAwOXZ7wJC0PD33",184560,4
"23","One Kiss (with Dua Lipa)","Calvin Harris","1180880","7ef4DlsgrMEH11cDZd32M6",0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,"audio_features","spotify:track:7ef4DlsgrMEH11cDZd32M6","https://api.spotify.com/v1/tracks/7ef4DlsgrMEH11cDZd32M6","https://api.spotify.com/v1/audio-analysis/7ef4DlsgrMEH11cDZd32M6",214847,4
"24","no tears left to cry","Ariana Grande","1169773","2qT1uLXPVPzGgFOx4jtEuo",0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,"audio_features","spotify:track:2qT1uLXPVPzGgFOx4jtEuo","https://api.spotify.com/v1/tracks/2qT1uLXPVPzGgFOx4jtEuo","https://api.spotify.com/v1/audio-analysis/2qT1uLXPVPzGgFOx4jtEuo",205920,4
"25","SAD!","XXXTENTACION","1152797","3ee8Jmje8o58CHK66QrVC2",0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,"audio_features","spotify:track:3ee8Jmje8o58CHK66QrVC2","https://api.spotify.com/v1/tracks/3ee8Jmje8o58CHK66QrVC2","https://api.spotify.com/v1/audio-analysis/3ee8Jmje8o58CHK66QrVC2",166606,4
